"time (s)","velocity (m/s)"
16.110000,    -68.890984
16.120000,    -68.895287
16.130000,    -68.899578
16.140000,    -68.903858
16.150000,    -68.908126
16.160000,    -68.912382
16.170000,    -68.916626
16.180000,    -68.920859
16.190000,    -68.925081
16.200000,    -68.929291
16.210000,    -68.933490
16.220000,    -68.937677
16.230000,    -68.941852
16.240000,    -68.946017
16.250000,    -68.950170
16.260000,    -68.954311
16.270000,    -68.958442
16.280000,    -68.962561
16.290000,    -68.966669
16.300000,    -68.970765
16.310000,    -68.974851
16.320000,    -68.978925
16.330000,    -68.982988
16.340000,    -68.987040
16.350000,    -68.991082
16.360000,    -68.995112
16.370000,    -68.999131
16.380000,    -69.003139
16.390000,    -69.007136
16.400000,    -69.011123
16.410000,    -69.015098
16.420000,    -69.019063
16.430000,    -69.023016
16.440000,    -69.026959
16.450000,    -69.030892
16.460000,    -69.034813
16.470000,    -69.038724
16.480000,    -69.042624
16.490000,    -69.046514
16.500000,    -69.050392
16.510000,    -69.054261
16.520000,    -69.058119
16.530000,    -69.061966
16.540000,    -69.065802
16.550000,    -69.069629
16.560000,    -69.073444
16.570000,    -69.077250
16.580000,    -69.081045
16.590000,    -69.084829
16.600000,    -69.088604
16.610000,    -69.092368
16.620000,    -69.096121
16.630000,    -69.099865
16.640000,    -69.103598
16.650000,    -69.107321
16.660000,    -69.111034
16.670000,    -69.114737
16.680000,    -69.118429
16.690000,    -69.122112
16.700000,    -69.125784
16.710000,    -69.129447
16.720000,    -69.133099
16.730000,    -69.136741
16.740000,    -69.140374
16.750000,    -69.143996
16.760000,    -69.147609
16.770000,    -69.151212
16.780000,    -69.154805
16.790000,    -69.158388
16.800000,    -69.161961
16.810000,    -69.165525
16.820000,    -69.169079
16.830000,    -69.172623
16.840000,    -69.176157
16.850000,    -69.179682
16.860000,    -69.183197
16.870000,    -69.186702
16.880000,    -69.190198
16.890000,    -69.193685
16.900000,    -69.197161
16.910000,    -69.200629
16.920000,    -69.204086
16.930000,    -69.207535
16.940000,    -69.210974
16.950000,    -69.214403
16.960000,    -69.217823
16.970000,    -69.221234
16.980000,    -69.224635
16.990000,    -69.228028
17.000000,    -69.231410
17.010000,    -69.234784
17.020000,    -69.238148
17.030000,    -69.241504
17.040000,    -69.244850
17.050000,    -69.248186
17.060000,    -69.251514
17.070000,    -69.254833
17.080000,    -69.258142
17.090000,    -69.261442
17.100000,    -69.264734
17.110000,    -69.268016
17.120000,    -69.271290
17.130000,    -69.274554
17.140000,    -69.277810
17.150000,    -69.281056
17.160000,    -69.284294
17.170000,    -69.287523
17.180000,    -69.290743
17.190000,    -69.293954
17.200000,    -69.297156
17.210000,    -69.300350
17.220000,    -69.303534
17.230000,    -69.306711
17.240000,    -69.309878
17.250000,    -69.313037
17.260000,    -69.316187
17.270000,    -69.319328
17.280000,    -69.322461
17.290000,    -69.325585
17.300000,    -69.328701
17.310000,    -69.331808
17.320000,    -69.334907
17.330000,    -69.337997
17.340000,    -69.341079
17.350000,    -69.344152
17.360000,    -69.347217
17.370000,    -69.350273
17.380000,    -69.353321
17.390000,    -69.356361
17.400000,    -69.359392
17.410000,    -69.362415
17.420000,    -69.365430
17.430000,    -69.368437
17.440000,    -69.371435
17.450000,    -69.374425
17.460000,    -69.377407
17.470000,    -69.380380
17.480000,    -69.383346
17.490000,    -69.386303
17.500000,    -69.389252
17.510000,    -69.392194
17.520000,    -69.395127
17.530000,    -69.398052
17.540000,    -69.400969
17.550000,    -69.403878
17.560000,    -69.406779
17.570000,    -69.409672
17.580000,    -69.412557
17.590000,    -69.415434
17.600000,    -69.418304
17.610000,    -69.421165
17.620000,    -69.424019
17.630000,    -69.426864
17.640000,    -69.429702
17.650000,    -69.432533
17.660000,    -69.435355
17.670000,    -69.438170
17.680000,    -69.440977
17.690000,    -69.443776
17.700000,    -69.446567
17.710000,    -69.449351
17.720000,    -69.452127
17.730000,    -69.454896
17.740000,    -69.457657
17.750000,    -69.460411
17.760000,    -69.463156
17.770000,    -69.465895
17.780000,    -69.468626
17.790000,    -69.471349
17.800000,    -69.474065
17.810000,    -69.476773
17.820000,    -69.479474
17.830000,    -69.482168
17.840000,    -69.484854
17.850000,    -69.487533
17.860000,    -69.490204
17.870000,    -69.492868
17.880000,    -69.495525
17.890000,    -69.498174
17.900000,    -69.500816
17.910000,    -69.503451
17.920000,    -69.506079
17.930000,    -69.508700
17.940000,    -69.511313
17.950000,    -69.513919
17.960000,    -69.516518
17.970000,    -69.519110
17.980000,    -69.521694
17.990000,    -69.524272
18.000000,    -69.526842
18.010000,    -69.529406
18.020000,    -69.531962
18.030000,    -69.534511
18.040000,    -69.537054
18.050000,    -69.539589
18.060000,    -69.542117
18.070000,    -69.544639
18.080000,    -69.547153
18.090000,    -69.549661
18.100000,    -69.552162
18.110000,    -69.554655
18.120000,    -69.557142
18.130000,    -69.559622
18.140000,    -69.562096
18.150000,    -69.564562
18.160000,    -69.567022
18.170000,    -69.569475
18.180000,    -69.571921
18.190000,    -69.574361
18.200000,    -69.576793
18.210000,    -69.579219
18.220000,    -69.581639
18.230000,    -69.584052
18.240000,    -69.586458
18.250000,    -69.588857
18.260000,    -69.591250
18.270000,    -69.593637
18.280000,    -69.596016
18.290000,    -69.598389
18.300000,    -69.600756
18.310000,    -69.603116
18.320000,    -69.605470
18.330000,    -69.607817
18.340000,    -69.610158
18.350000,    -69.612492
18.360000,    -69.614820
18.370000,    -69.617142
18.380000,    -69.619457
18.390000,    -69.621765
18.400000,    -69.624068
18.410000,    -69.626364
18.420000,    -69.628653
18.430000,    -69.630937
18.440000,    -69.633214
18.450000,    -69.635485
18.460000,    -69.637749
18.470000,    -69.640008
18.480000,    -69.642260
18.490000,    -69.644506
18.500000,    -69.646746
18.510000,    -69.648979
18.520000,    -69.651207
18.530000,    -69.653428
18.540000,    -69.655643
18.550000,    -69.657852
18.560000,    -69.660055
18.570000,    -69.662252
18.580000,    -69.664443
18.590000,    -69.666628
18.600000,    -69.668807
18.610000,    -69.670980
18.620000,    -69.673147
18.630000,    -69.675308
18.640000,    -69.677463
18.650000,    -69.679612
18.660000,    -69.681755
18.670000,    -69.683892
18.680000,    -69.686023
18.690000,    -69.688149
18.700000,    -69.690268
18.710000,    -69.692382
18.720000,    -69.694490
18.730000,    -69.696592
18.740000,    -69.698689
18.750000,    -69.700779
18.760000,    -69.702864
18.770000,    -69.704943
18.780000,    -69.707016
18.790000,    -69.709084
18.800000,    -69.711146
18.810000,    -69.713202
18.820000,    -69.715253
18.830000,    -69.717297
18.840000,    -69.719337
18.850000,    -69.721370
18.860000,    -69.723398
18.870000,    -69.725421
18.880000,    -69.727438
18.890000,    -69.729449
18.900000,    -69.731455
18.910000,    -69.733455
18.920000,    -69.735450
18.930000,    -69.737439
18.940000,    -69.739423
18.950000,    -69.741401
18.960000,    -69.743374
18.970000,    -69.745342
18.980000,    -69.747304
18.990000,    -69.749260
19.000000,    -69.751211
19.010000,    -69.753157
19.020000,    -69.755098
19.030000,    -69.757033
19.040000,    -69.758962
19.050000,    -69.760887
19.060000,    -69.762806
19.070000,    -69.764720
19.080000,    -69.766628
19.090000,    -69.768532
19.100000,    -69.770430
19.110000,    -69.772323
19.120000,    -69.774210
19.130000,    -69.776092
19.140000,    -69.777970
19.150000,    -69.779842
19.160000,    -69.781709
19.170000,    -69.783570
19.180000,    -69.785427
19.190000,    -69.787278
19.200000,    -69.789125
19.210000,    -69.790966
19.220000,    -69.792802
19.230000,    -69.794633
19.240000,    -69.796459
19.250000,    -69.798280
19.260000,    -69.800096
19.270000,    -69.801907
19.280000,    -69.803713
19.290000,    -69.805514
19.300000,    -69.807310
19.310000,    -69.809101
19.320000,    -69.810887
19.330000,    -69.812669
19.340000,    -69.814445
19.350000,    -69.816216
19.360000,    -69.817983
19.370000,    -69.819744
19.380000,    -69.821501
19.390000,    -69.823253
19.400000,    -69.825000
19.410000,    -69.826742
19.420000,    -69.828480
19.430000,    -69.830212
19.440000,    -69.831940
19.450000,    -69.833663
19.460000,    -69.835382
19.470000,    -69.837095
19.480000,    -69.838804
19.490000,    -69.840508
19.500000,    -69.842208
19.510000,    -69.843903
19.520000,    -69.845593
19.530000,    -69.847278
19.540000,    -69.848959
19.550000,    -69.850635
19.560000,    -69.852306
19.570000,    -69.853973
19.580000,    -69.855636
19.590000,    -69.857293
19.600000,    -69.858946
19.610000,    -69.860595
19.620000,    -69.862239
19.630000,    -69.863878
19.640000,    -69.865513
19.650000,    -69.867144
19.660000,    -69.868770
19.670000,    -69.870391
19.680000,    -69.872008
19.690000,    -69.873620
19.700000,    -69.875228
19.710000,    -69.876832
19.720000,    -69.878431
19.730000,    -69.880026
19.740000,    -69.881616
19.750000,    -69.883202
19.760000,    -69.884784
19.770000,    -69.886361
19.780000,    -69.887934
19.790000,    -69.889502
19.800000,    -69.891066
19.810000,    -69.892626
19.820000,    -69.894182
19.830000,    -69.895733
19.840000,    -69.897280
19.850000,    -69.898822
19.860000,    -69.900361
19.870000,    -69.901895
19.880000,    -69.903425
19.890000,    -69.904951
19.900000,    -69.906472
19.910000,    -69.907989
19.920000,    -69.909502
19.930000,    -69.911011
19.940000,    -69.912516
19.950000,    -69.914017
19.960000,    -69.915513
19.970000,    -69.917005
19.980000,    -69.918493
19.990000,    -69.919977
20.000000,    -69.921457
20.010000,    -69.922933
20.020000,    -69.924405
20.030000,    -69.925873
20.040000,    -69.927336
20.050000,    -69.928796
20.060000,    -69.930252
20.070000,    -69.931703
20.080000,    -69.933151
20.090000,    -69.934594
20.100000,    -69.936034
20.110000,    -69.937469
20.120000,    -69.938901
20.130000,    -69.940329
20.140000,    -69.941752
20.150000,    -69.943172
20.160000,    -69.944588
20.170000,    -69.946000
20.180000,    -69.947408
20.190000,    -69.948812
20.200000,    -69.950212
20.210000,    -69.951608
20.220000,    -69.953001
20.230000,    -69.954390
20.240000,    -69.955774
20.250000,    -69.957155
20.260000,    -69.958533
20.270000,    -69.959906
20.280000,    -69.961275
20.290000,    -69.962641
20.300000,    -69.964003
20.310000,    -69.965361
20.320000,    -69.966716
20.330000,    -69.968067
20.340000,    -69.969414
20.350000,    -69.970757
20.360000,    -69.972096
20.370000,    -69.973432
20.380000,    -69.974764
20.390000,    -69.976093
20.400000,    -69.977418
20.410000,    -69.978739
20.420000,    -69.980056
20.430000,    -69.981370
20.440000,    -69.982680
20.450000,    -69.983987
20.460000,    -69.985290
20.470000,    -69.986589
20.480000,    -69.987885
20.490000,    -69.989177
20.500000,    -69.990466
20.510000,    -69.991751
20.520000,    -69.993032
20.530000,    -69.994310
20.540000,    -69.995585
20.550000,    -69.996855
20.560000,    -69.998123
20.570000,    -69.999387
20.580000,    -70.000647
20.590000,    -70.001904
20.600000,    -70.003157
20.610000,    -70.004407
20.620000,    -70.005654
20.630000,    -70.006897
20.640000,    -70.008136
20.650000,    -70.009372
20.660000,    -70.010605
20.670000,    -70.011834
20.680000,    -70.013060
20.690000,    -70.014283
20.700000,    -70.015502
20.710000,    -70.016718
20.720000,    -70.017930
20.730000,    -70.019139
20.740000,    -70.020345
20.750000,    -70.021547
20.760000,    -70.022746
20.770000,    -70.023942
20.780000,    -70.025134
20.790000,    -70.026323
20.800000,    -70.027509
20.810000,    -70.028692
20.820000,    -70.029871
20.830000,    -70.031047
20.840000,    -70.032220
20.850000,    -70.033389
20.860000,    -70.034555
20.870000,    -70.035718
20.880000,    -70.036878
20.890000,    -70.038035
20.900000,    -70.039188
20.910000,    -70.040338
20.920000,    -70.041485
20.930000,    -70.042629
20.940000,    -70.043770
20.950000,    -70.044907
20.960000,    -70.046042
20.970000,    -70.047173
20.980000,    -70.048301
20.990000,    -70.049426
21.000000,    -70.050548
21.010000,    -70.051667
21.020000,    -70.052782
21.030000,    -70.053895
21.040000,    -70.055004
21.050000,    -70.056111
21.060000,    -70.057214
21.070000,    -70.058314
21.080000,    -70.059412
21.090000,    -70.060506
21.100000,    -70.061597
21.110000,    -70.062685
21.120000,    -70.063770
21.130000,    -70.064852
21.140000,    -70.065931
21.150000,    -70.067008
21.160000,    -70.068081
21.170000,    -70.069151
21.180000,    -70.070218
21.190000,    -70.071282
21.200000,    -70.072344
21.210000,    -70.073402
21.220000,    -70.074458
21.230000,    -70.075510
21.240000,    -70.076560
21.250000,    -70.077606
21.260000,    -70.078650
21.270000,    -70.079691
21.280000,    -70.080729
21.290000,    -70.081764
21.300000,    -70.082797
21.310000,    -70.083826
21.320000,    -70.084853
21.330000,    -70.085876
21.340000,    -70.086897
21.350000,    -70.087915
21.360000,    -70.088931
21.370000,    -70.089943
21.380000,    -70.090953
21.390000,    -70.091960
21.400000,    -70.092964
21.410000,    -70.093965
21.420000,    -70.094963
21.430000,    -70.095959
21.440000,    -70.096952
21.450000,    -70.097942
21.460000,    -70.098930
21.470000,    -70.099914
21.480000,    -70.100896
21.490000,    -70.101876
21.500000,    -70.102852
21.510000,    -70.103826
21.520000,    -70.104797
21.530000,    -70.105766
21.540000,    -70.106732
21.550000,    -70.107695
21.560000,    -70.108655
21.570000,    -70.109613
21.580000,    -70.110568
21.590000,    -70.111521
21.600000,    -70.112470
21.610000,    -70.113418
21.620000,    -70.114362
21.630000,    -70.115304
21.640000,    -70.116243
21.650000,    -70.117180
21.660000,    -70.118114
21.670000,    -70.119046
21.680000,    -70.119975
21.690000,    -70.120901
21.700000,    -70.121825
21.710000,    -70.122746
21.720000,    -70.123665
21.730000,    -70.124581
21.740000,    -70.125495
21.750000,    -70.126406
21.760000,    -70.127315
21.770000,    -70.128221
21.780000,    -70.129124
21.790000,    -70.130025
21.800000,    -70.130924
21.810000,    -70.131820
21.820000,    -70.132714
21.830000,    -70.133605
21.840000,    -70.134493
21.850000,    -70.135379
21.860000,    -70.136263
21.870000,    -70.137144
21.880000,    -70.138023
21.890000,    -70.138900
21.900000,    -70.139774
21.910000,    -70.140645
21.920000,    -70.141514
21.930000,    -70.142381
21.940000,    -70.143245
21.950000,    -70.144107
21.960000,    -70.144967
21.970000,    -70.145824
21.980000,    -70.146679
21.990000,    -70.147531
22.000000,    -70.148381
22.010000,    -70.149229
22.020000,    -70.150074
22.030000,    -70.150917
22.040000,    -70.151758
22.050000,    -70.152596
22.060000,    -70.153432
22.070000,    -70.154265
22.080000,    -70.155097
22.090000,    -70.155926
22.100000,    -70.156753
22.110000,    -70.157577
22.120000,    -70.158399
22.130000,    -70.159219
22.140000,    -70.160037
22.150000,    -70.160852
22.160000,    -70.161665
22.170000,    -70.162476
22.180000,    -70.163285
22.190000,    -70.164091
22.200000,    -70.164895
22.210000,    -70.165697
22.220000,    -70.166496
22.230000,    -70.167294
22.240000,    -70.168089
22.250000,    -70.168882
22.260000,    -70.169673
22.270000,    -70.170462
22.280000,    -70.171248
22.290000,    -70.172032
22.300000,    -70.172814
22.310000,    -70.173594
22.320000,    -70.174372
22.330000,    -70.175148
22.340000,    -70.175921
22.350000,    -70.176692
22.360000,    -70.177461
22.370000,    -70.178228
22.380000,    -70.178993
22.390000,    -70.179756
22.400000,    -70.180517
22.410000,    -70.181275
22.420000,    -70.182032
22.430000,    -70.182786
22.440000,    -70.183538
22.450000,    -70.184288
22.460000,    -70.185037
22.470000,    -70.185783
22.480000,    -70.186526
22.490000,    -70.187268
22.500000,    -70.188008
22.510000,    -70.188746
22.520000,    -70.189482
22.530000,    -70.190215
22.540000,    -70.190947
22.550000,    -70.191677
22.560000,    -70.192404
22.570000,    -70.193130
22.580000,    -70.193853
22.590000,    -70.194575
22.600000,    -70.195294
22.610000,    -70.196012
22.620000,    -70.196727
22.630000,    -70.197441
22.640000,    -70.198153
22.650000,    -70.198862
22.660000,    -70.199570
22.670000,    -70.200275
22.680000,    -70.200979
22.690000,    -70.201681
22.700000,    -70.202381
22.710000,    -70.203079
22.720000,    -70.203775
22.730000,    -70.204469
22.740000,    -70.205161
22.750000,    -70.205851
22.760000,    -70.206539
22.770000,    -70.207225
22.780000,    -70.207910
22.790000,    -70.208592
22.800000,    -70.209273
22.810000,    -70.209952
22.820000,    -70.210629
22.830000,    -70.211304
22.840000,    -70.211977
22.850000,    -70.212648
22.860000,    -70.213317
22.870000,    -70.213985
22.880000,    -70.214651
22.890000,    -70.215314
22.900000,    -70.215976
22.910000,    -70.216637
22.920000,    -70.217295
22.930000,    -70.217951
22.940000,    -70.218606
22.950000,    -70.219259
22.960000,    -70.219910
22.970000,    -70.220559
22.980000,    -70.221207
22.990000,    -70.221852
23.000000,    -70.222496
23.010000,    -70.223138
23.020000,    -70.223778
23.030000,    -70.224417
23.040000,    -70.225054
23.050000,    -70.225689
23.060000,    -70.226322
23.070000,    -70.226953
23.080000,    -70.227583
23.090000,    -70.228211
23.100000,    -70.228837
23.110000,    -70.229461
23.120000,    -70.230084
23.130000,    -70.230705
23.140000,    -70.231324
23.150000,    -70.231942
23.160000,    -70.232558
23.170000,    -70.233172
23.180000,    -70.233784
23.190000,    -70.234395
23.200000,    -70.235004
23.210000,    -70.235611
23.220000,    -70.236217
23.230000,    -70.236821
23.240000,    -70.237423
23.250000,    -70.238024
23.260000,    -70.238623
23.270000,    -70.239220
23.280000,    -70.239816
23.290000,    -70.240410
23.300000,    -70.241002
23.310000,    -70.241593
23.320000,    -70.242182
23.330000,    -70.242769
23.340000,    -70.243355
23.350000,    -70.243939
23.360000,    -70.244522
23.370000,    -70.245102
23.380000,    -70.245682
23.390000,    -70.246259
23.400000,    -70.246836
23.410000,    -70.247410
23.420000,    -70.247983
23.430000,    -70.248554
23.440000,    -70.249124
23.450000,    -70.249692
23.460000,    -70.250259
23.470000,    -70.250824
23.480000,    -70.251387
23.490000,    -70.251949
23.500000,    -70.252509
23.510000,    -70.253068
23.520000,    -70.253625
23.530000,    -70.254181
23.540000,    -70.254735
23.550000,    -70.255287
23.560000,    -70.255838
23.570000,    -70.256388
23.580000,    -70.256936
23.590000,    -70.257482
23.600000,    -70.258027
23.610000,    -70.258570
23.620000,    -70.259112
23.630000,    -70.259653
23.640000,    -70.260192
23.650000,    -70.260729
23.660000,    -70.261265
23.670000,    -70.261799
23.680000,    -70.262332
23.690000,    -70.262864
23.700000,    -70.263394
23.710000,    -70.263922
23.720000,    -70.264449
23.730000,    -70.264975
23.740000,    -70.265499
23.750000,    -70.266022
23.760000,    -70.266543
23.770000,    -70.267063
23.780000,    -70.267581
23.790000,    -70.268098
23.800000,    -70.268613
23.810000,    -70.269127
23.820000,    -70.269640
23.830000,    -70.270151
23.840000,    -70.270661
23.850000,    -70.271169
23.860000,    -70.271676
23.870000,    -70.272181
23.880000,    -70.272685
23.890000,    -70.273188
23.900000,    -70.273689
23.910000,    -70.274189
23.920000,    -70.274688
23.930000,    -70.275185
23.940000,    -70.275681
23.950000,    -70.276175
23.960000,    -70.276668
23.970000,    -70.277160
23.980000,    -70.277650
23.990000,    -70.278139
24.000000,    -70.278626
24.010000,    -70.279113
24.020000,    -70.279597
24.030000,    -70.280081
24.040000,    -70.280563
24.050000,    -70.281044
24.060000,    -70.281523
24.070000,    -70.282002
24.080000,    -70.282478
24.090000,    -70.282954
24.100000,    -70.283428
24.110000,    -70.283901
24.120000,    -70.284372
24.130000,    -70.284843
24.140000,    -70.285312
24.150000,    -70.285779
24.160000,    -70.286245
24.170000,    -70.286710
24.180000,    -70.287174
24.190000,    -70.287637
24.200000,    -70.288098
24.210000,    -70.288558
24.220000,    -70.289016
24.230000,    -70.289474
24.240000,    -70.289930
24.250000,    -70.290384
24.260000,    -70.290838
24.270000,    -70.291290
24.280000,    -70.291741
24.290000,    -70.292191
24.300000,    -70.292639
24.310000,    -70.293087
24.320000,    -70.293533
24.330000,    -70.293978
24.340000,    -70.294421
24.350000,    -70.294863
24.360000,    -70.295304
24.370000,    -70.295744
24.380000,    -70.296183
24.390000,    -70.296620
24.400000,    -70.297057
24.410000,    -70.297492
24.420000,    -70.297925
24.430000,    -70.298358
24.440000,    -70.298789
24.450000,    -70.299219
24.460000,    -70.299648
24.470000,    -70.300076
24.480000,    -70.300503
24.490000,    -70.300928
24.500000,    -70.301352
24.510000,    -70.301775
24.520000,    -70.302197
24.530000,    -70.302618
24.540000,    -70.303038
24.550000,    -70.303456
24.560000,    -70.303873
24.570000,    -70.304289
24.580000,    -70.304704
24.590000,    -70.305118
24.600000,    -70.305530
24.610000,    -70.305942
24.620000,    -70.306352
24.630000,    -70.306761
24.640000,    -70.307169
24.650000,    -70.307576
24.660000,    -70.307982
24.670000,    -70.308387
24.680000,    -70.308790
24.690000,    -70.309192
24.700000,    -70.309594
24.710000,    -70.309994
24.720000,    -70.310393
24.730000,    -70.310791
24.740000,    -70.311188
24.750000,    -70.311583
24.760000,    -70.311978
24.770000,    -70.312371
24.780000,    -70.312764
24.790000,    -70.313155
24.800000,    -70.313546
24.810000,    -70.313935
24.820000,    -70.314323
24.830000,    -70.314710
24.840000,    -70.315096
24.850000,    -70.315481
24.860000,    -70.315864
24.870000,    -70.316247
24.880000,    -70.316629
24.890000,    -70.317009
24.900000,    -70.317389
24.910000,    -70.317767
24.920000,    -70.318145
24.930000,    -70.318521
24.940000,    -70.318896
24.950000,    -70.319271
24.960000,    -70.319644
24.970000,    -70.320016
24.980000,    -70.320387
24.990000,    -70.320758
25.000000,    -70.321127
25.010000,    -70.321495
25.020000,    -70.321862
25.030000,    -70.322228
25.040000,    -70.322593
25.050000,    -70.322957
25.060000,    -70.323320
25.070000,    -70.323682
25.080000,    -70.324043
25.090000,    -70.324403
25.100000,    -70.324762
25.110000,    -70.325120
25.120000,    -70.325477
25.130000,    -70.325833
25.140000,    -70.326188
25.150000,    -70.326542
25.160000,    -70.326895
25.170000,    -70.327247
25.180000,    -70.327598
25.190000,    -70.327948
25.200000,    -70.328297
25.210000,    -70.328645
25.220000,    -70.328993
25.230000,    -70.329339
25.240000,    -70.329684
25.250000,    -70.330028
25.260000,    -70.330372
25.270000,    -70.330714
25.280000,    -70.331056
25.290000,    -70.331396
25.300000,    -70.331736
25.310000,    -70.332074
25.320000,    -70.332412
25.330000,    -70.332749
25.340000,    -70.333084
25.350000,    -70.333419
25.360000,    -70.333753
25.370000,    -70.334086
25.380000,    -70.334418
25.390000,    -70.334749
25.400000,    -70.335080
25.410000,    -70.335409
25.420000,    -70.335737
25.430000,    -70.336065
25.440000,    -70.336391
25.450000,    -70.336717
25.460000,    -70.337042
25.470000,    -70.337366
25.480000,    -70.337689
25.490000,    -70.338011
25.500000,    -70.338332
25.510000,    -70.338652
25.520000,    -70.338971
25.530000,    -70.339290
25.540000,    -70.339607
25.550000,    -70.339924
25.560000,    -70.340240
25.570000,    -70.340555
25.580000,    -70.340869
25.590000,    -70.341182
25.600000,    -70.341495
25.610000,    -70.341806
25.620000,    -70.342117
25.630000,    -70.342426
25.640000,    -70.342735
25.650000,    -70.343043
25.660000,    -70.343350
25.670000,    -70.343657
25.680000,    -70.343962
25.690000,    -70.344267
25.700000,    -70.344571
25.710000,    -70.344874
25.720000,    -70.345176
25.730000,    -70.345477
25.740000,    -70.345777
25.750000,    -70.346077
25.760000,    -70.346376
25.770000,    -70.346673
25.780000,    -70.346971
25.790000,    -70.347267
25.800000,    -70.347562
25.810000,    -70.347857
25.820000,    -70.348151
25.830000,    -70.348444
25.840000,    -70.348736
25.850000,    -70.349027
25.860000,    -70.349318
25.870000,    -70.349607
25.880000,    -70.349896
25.890000,    -70.350184
25.900000,    -70.350472
25.910000,    -70.350758
25.920000,    -70.351044
25.930000,    -70.351329
25.940000,    -70.351613
25.950000,    -70.351896
25.960000,    -70.352179
25.970000,    -70.352460
25.980000,    -70.352741
25.990000,    -70.353022
26.000000,    -70.353301
26.010000,    -70.353580
26.020000,    -70.353858
26.030000,    -70.354135
26.040000,    -70.354411
26.050000,    -70.354687
26.060000,    -70.354961
26.070000,    -70.355235
26.080000,    -70.355509
26.090000,    -70.355781
26.100000,    -70.356053
26.110000,    -70.356324
26.120000,    -70.356594
26.130000,    -70.356864
26.140000,    -70.357132
26.150000,    -70.357400
26.160000,    -70.357667
26.170000,    -70.357934
26.180000,    -70.358200
26.190000,    -70.358465
26.200000,    -70.358729
26.210000,    -70.358993
26.220000,    -70.359255
26.230000,    -70.359517
26.240000,    -70.359779
26.250000,    -70.360039
26.260000,    -70.360299
26.270000,    -70.360559
26.280000,    -70.360817
26.290000,    -70.361075
26.300000,    -70.361332
26.310000,    -70.361588
26.320000,    -70.361844
26.330000,    -70.362099
26.340000,    -70.362353
26.350000,    -70.362606
26.360000,    -70.362859
26.370000,    -70.363111
26.380000,    -70.363362
26.390000,    -70.363613
26.400000,    -70.363863
26.410000,    -70.364112
26.420000,    -70.364361
26.430000,    -70.364609
26.440000,    -70.364856
26.450000,    -70.365102
26.460000,    -70.365348
26.470000,    -70.365593
26.480000,    -70.365838
26.490000,    -70.366082
26.500000,    -70.366325
26.510000,    -70.366567
26.520000,    -70.366809
26.530000,    -70.367050
26.540000,    -70.367290
26.550000,    -70.367530
26.560000,    -70.367769
26.570000,    -70.368008
26.580000,    -70.368245
26.590000,    -70.368482
26.600000,    -70.368719
26.610000,    -70.368955
26.620000,    -70.369190
26.630000,    -70.369424
26.640000,    -70.369658
26.650000,    -70.369891
26.660000,    -70.370124
26.670000,    -70.370355
26.680000,    -70.370587
26.690000,    -70.370817
26.700000,    -70.371047
26.710000,    -70.371276
26.720000,    -70.371505
26.730000,    -70.371733
26.740000,    -70.371960
26.750000,    -70.372187
26.760000,    -70.372413
26.770000,    -70.372639
26.780000,    -70.372864
26.790000,    -70.373088
26.800000,    -70.373311
26.810000,    -70.373534
26.820000,    -70.373757
26.830000,    -70.373979
26.840000,    -70.374200
26.850000,    -70.374420
26.860000,    -70.374640
26.870000,    -70.374859
26.880000,    -70.375078
26.890000,    -70.375296
26.900000,    -70.375514
26.910000,    -70.375730
26.920000,    -70.375947
26.930000,    -70.376162
26.940000,    -70.376377
26.950000,    -70.376592
26.960000,    -70.376806
26.970000,    -70.377019
26.980000,    -70.377232
26.990000,    -70.377444
27.000000,    -70.377655
27.010000,    -70.377866
27.020000,    -70.378076
27.030000,    -70.378286
27.040000,    -70.378495
27.050000,    -70.378704
27.060000,    -70.378912
27.070000,    -70.379119
27.080000,    -70.379326
27.090000,    -70.379532
27.100000,    -70.379738
27.110000,    -70.379943
27.120000,    -70.380148
27.130000,    -70.380352
27.140000,    -70.380555
27.150000,    -70.380758
27.160000,    -70.380960
27.170000,    -70.381162
27.180000,    -70.381363
27.190000,    -70.381564
27.200000,    -70.381764
27.210000,    -70.381963
27.220000,    -70.382162
27.230000,    -70.382360
27.240000,    -70.382558
27.250000,    -70.382755
27.260000,    -70.382952
27.270000,    -70.383148
27.280000,    -70.383344
27.290000,    -70.383539
27.300000,    -70.383734
27.310000,    -70.383928
27.320000,    -70.384121
27.330000,    -70.384314
27.340000,    -70.384506
27.350000,    -70.384698
27.360000,    -70.384889
27.370000,    -70.385080
27.380000,    -70.385271
27.390000,    -70.385460
27.400000,    -70.385649
27.410000,    -70.385838
27.420000,    -70.386026
27.430000,    -70.386214
27.440000,    -70.386401
27.450000,    -70.386587
27.460000,    -70.386774
27.470000,    -70.386959
27.480000,    -70.387144
27.490000,    -70.387329
27.500000,    -70.387513
27.510000,    -70.387696
27.520000,    -70.387879
27.530000,    -70.388062
27.540000,    -70.388243
27.550000,    -70.388425
27.560000,    -70.388606
27.570000,    -70.388786
27.580000,    -70.388966
27.590000,    -70.389146
27.600000,    -70.389325
27.610000,    -70.389503
27.620000,    -70.389681
27.630000,    -70.389858
27.640000,    -70.390035
27.650000,    -70.390212
27.660000,    -70.390388
27.670000,    -70.390563
27.680000,    -70.390738
27.690000,    -70.390913
27.700000,    -70.391087
27.710000,    -70.391260
27.720000,    -70.391433
27.730000,    -70.391606
27.740000,    -70.391778
27.750000,    -70.391950
